track_id,track_name,track_artists,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label
0n2IudFRHDBfn64pNFGShg,Es Tan Fácil Romper un Corazón,['Miguel Mateos - Zas'],62,27YYTUp7AzBNOD4asfsxNZ,Solos en América,1986-01-01,Rock En Español - Lo Mejor del Rock En Español 😎🎸,48q4hYGbrjk8Gug1VOk6es,rock,0.777,0.721,9,-6.498,1,0.0339,0.271,0.000179,0.0729,0.867,127.003,294973,4,1
42HQLzOUKwStGDTNlX0DzY,"Llamame, Si Me Necesitas",['Miguel Mateos - Zas'],58,27YYTUp7AzBNOD4asfsxNZ,Solos en América,1986-01-01,Rock En Español - Lo Mejor del Rock En Español 😎🎸,48q4hYGbrjk8Gug1VOk6es,rock,0.488,0.858,9,-7.17,0,0.0304,0.127,0.222,0.313,0.899,141.829,269813,4,0
5OERhflGNuzivVN3vEEU6n,Cuando tú no estás,['El Tri'],59,34ZIg4OKI4iEGPw6OQrQMQ,Cuando tú no estás,1997-05-20,Rock En Español - Lo Mejor del Rock En Español 😎🎸,48q4hYGbrjk8Gug1VOk6es,rock,0.531,0.849,11,-4.433,0,0.0356,0.0228,0.00023,0.317,0.763,135.288,266160,4,0
4eCrF1FgVL4se3AkHOnLDL,Mujer Amante,['Rata Blanca'],73,3wNTH6hg5KKjRtLJZHxhB9,"Magos, Espadas Y Rosas",2004-01-01,Rock En Español - Lo Mejor del Rock En Español 😎🎸,48q4hYGbrjk8Gug1VOk6es,rock,0.497,0.649,11,-10.206,0,0.0333,0.0143,3.84e-06,0.0477,0.583,115.358,363120,4,0
7cwtDwkH0PHHQmfbkZM8Ox,Es Por Amor,['GIT'],61,7Hg6EdwBShAdwAfUy4fFDN,"GIT, El Album",1986-06-01,Rock En Español - Lo Mejor del Rock En Español 😎🎸,48q4hYGbrjk8Gug1VOk6es,rock,0.839,0.448,5,-15.116,1,0.0389,0.0087,0.019,0.0606,0.919,131.698,313840,4,1
0WoFs3EdGOx58yX5BtXvOa,Your Love,['The Outfield'],80,2d5GU9ms5JCSS9GjsFebu8,Play Deep,1985-06-29,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.578,0.654,1,-12.421,0,0.0562,0.121,3.62e-06,0.0673,0.621,129.513,216467,4,0
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,['George Thorogood & The Destroyers'],72,2YeoeDa3soxjD4ANZGG1fj,BAD TO THE BONE,1982-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,292173,1,1
1pTw2cNrp9L3esxLAvWnN2,Separate Ways (Worlds Apart) [2023 Remaster],['Journey'],75,3pZ6D15onAaT2YyiTbcHmh,Frontiers (2023 Remaster),1983-02-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.467,0.943,0,-5.626,1,0.0576,0.0189,4.51e-06,0.216,0.453,131.536,323667,4,1
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,['Billy Joel'],84,3R3x4zIabsvpD3yxqLaUpc,An Innocent Man,1983-08-08,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707,4,1
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,['The Beatles'],81,0ETFjACtuP2ADo6LFhL6HN,Abbey Road (Remastered),1969-09-26,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4,0
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,['Green Day'],81,4uG8q3GPuWHQlRbswMIRS6,Dookie,1994-02-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,178000,4,1
6GG73Jik4jUlQCkKg9JuGO,The Middle,['Jimmy Eat World'],85,0UJhhj5bn5AGAjryFnhueP,Bleed American,2001-07-17,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,1
2DlHlPMa4M17kufBvI2lEN,Chop Suey!,['System Of A Down'],87,6jWde94ln40epKIQCd8XUh,Toxicity,2001-09-04,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240,4,0
1HNE2PX70ztbEl6MLxrpNL,In Too Deep,['Sum 41'],78,2UCWsnmZEVg9HhnMeKTsim,"All Killer, No Filler",2001-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093,4,1
1BY1Vd2Bt6JPOhMvsIwtVv,Dancing With Myself,['Billy Idol'],70,2PSsUGkAAAnBmUUSNBU6se,Vital Idol,1985,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.51,0.696,4,-10.83,1,0.0802,0.0157,0.000104,0.297,0.905,176.568,359733,4,1
2PFIZFcGry0po3ZfRZkzKc,Hysteria,['Def Leppard'],73,1ja2qzCrh6bZykcojbZs82,Hysteria,1987-08-03,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,354636,4,1
5u6y4u5EgDv0peILf60H5t,Oye Como Va,['Santana'],69,1CHUXwuge9A7L2KiA3vnR6,Abraxas,1970-09-23,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.736,0.379,7,-13.208,1,0.0539,0.301,0.345,0.104,0.948,128.399,256933,4,1
0SS7GzhJtJy13LunBz8bAl,The Reason,['Hoobastank'],41,0Ba9AGofkKOfYd5tKHNJpe,The Reason,2004-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.47,0.654,4,-4.59,1,0.0284,0.0113,0.0,0.126,0.0662,82.988,233200,4,1
278Ao6KQDxWGGszv24uvhI,Bang Bang,['Green Day'],61,2OtrW7q4kpPy7d3zPDeQqg,Bang Bang,2016-08-11,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.499,0.958,9,-5.417,1,0.0898,0.000326,2.19e-06,0.432,0.359,127.491,205440,4,1
34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",['Kenny Loggins'],77,1qdpfcCMXTZOichy2EUYwg,Top Gun Deluxe Edition,2006-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133,4,0
346bXsVvJhjWaQ4NeBBNj4,Factory,['The Vines'],30,14rRGdr4K5UoaEFVw9jqBG,Highly Evolved,2002-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.537,0.949,7,-5.216,1,0.046,0.00569,0.00873,0.0719,0.876,116.007,192267,4,1
0HJRAM7Gt9jXskuXjZeFX3,Holiday / Boulevard of Broken Dreams,['Green Day'],61,5Qhn2FpGWmTjCuntF09j7g,American Idiot (Deluxe),2004-09-21,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.29,0.827,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.086,493400,4,1
2Q22sa3Y4lKXHHBBAxEhYY,Stray Heart,['Green Day'],59,71rrqHKVkUFx2CSVfxrrLs,¡DOS!,2012-11-13,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.628,0.943,1,-3.914,0,0.0402,0.000504,0.000237,0.152,0.743,104.041,224947,4,0
7HXtpmFjqt4Wv6T8y5lVz3,Whatsername,['Green Day'],56,5Qhn2FpGWmTjCuntF09j7g,American Idiot (Deluxe),2004-09-21,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.813,0.547,2,-5.936,1,0.0344,0.00104,0.00335,0.0914,0.8,119.998,257213,4,1
7F0BYlgOREYCjHqTDwVogg,Photograph,['Def Leppard'],29,7pL0TZHOXuFawocdIe90K5,The Story So Far: The Best Of Def Leppard,2018-11-30,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.59,0.872,4,-6.864,1,0.0587,0.00104,0.42,0.0594,0.68,123.681,248027,4,1
5LXpDstBGsOr0jzNKxkbml,Noots,['Sum 41'],34,2iqkhRsAOM3VIH16GNlj6I,Fantastic 4 - The Album,2005-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.374,0.925,8,-6.795,1,0.125,0.000523,0.0,0.0776,0.531,180.443,229467,4,1
17C1AVZVh5jhJU4eAcovpl,Father of All...,['Green Day'],55,33eDyKXqDYRHeu8cq8ToRl,Father of All...,2019-09-10,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.462,0.912,11,-4.07,0,0.226,0.000138,0.0,0.0357,0.722,163.937,151363,4,0
4qjscZh4jfhkpcQG4ZQfi2,Animal,['Def Leppard'],69,1ja2qzCrh6bZykcojbZs82,Hysteria,1987-08-03,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.583,0.921,11,-5.215,1,0.0468,0.00153,0.0178,0.188,0.613,119.526,244560,4,1
6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,"['Blue Swede', 'Björn Skifs']",74,6fBMaH0IiymemwFKmn18Ze,Hooked On A Feeling,1973-04-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,172867,4,1
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,"['Marvin Gaye', 'Tammi Terrell']",89,4QzwFXkYn1onuH5wr2AcYY,Anthology,1995-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,151667,4,1
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),['Rupert Holmes'],77,163iYwl7Kdm9ayTnD4VyfN,Partners In Crime,1979-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493,4,1
7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love - Single Version,['Redbone'],80,5Gf5m9M6RiK2lkjpbP0xRu,Come and Get Your Love,1973-11-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,205933,4,0
0cx32rX0uZvcJUP92Wkj2y,Wouldn't It Be Nice - Remastered 1999,['The Beach Boys'],59,4NnBDxnxiiXiMlssBi9Bsq,The Beach Boys Love Songs,2006-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.429,0.543,5,-9.139,1,0.0347,0.536,2.54e-05,0.125,0.693,122.619,145107,4,1
4DIMhvdCKJgCFHKCetv38h,Take On Me,['a-ha'],22,0hGWwfNt9epQHKpcir1Mxg,Classic Pop 80's,2018-10-05,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.531,0.936,6,-5.703,0,0.0471,0.0153,0.0168,0.0949,0.832,169.018,224920,4,0
76HKOVWqsEg26SECtmw7Rz,The Way You Make Me Feel - 2012 Remaster,['Michael Jackson'],70,7i4Oq5WdE8PCXNybduqd3t,Simply the Best 80's,2014-05-06,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,4,1
1hZJcuz9iMoz6tLkFlIaUy,Take My Breath Away,['Berlin'],66,1gwQ8OK1YHKpzIxLKuc1MQ,Take My Breath Away,2007-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,264213,4,1
3CSpzkoL1XgDBZ1q9aDCUV,Uptown Girl,['Billy Joel'],65,7r36rel1M4gyBavfcJP6Yz,The Essential Billy Joel,2001-10-02,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.696,0.943,4,-2.962,1,0.043,0.0736,0.0,0.653,0.832,129.002,194867,4,1
5PaCfGN1JkRmHQ22KKhMck,Every Breath You Take - Remastered 2003,['The Police'],36,0QV6T4VzyWkF1eJed2eRcP,The Police,2007-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.818,0.474,1,-9.183,1,0.0331,0.528,0.00449,0.0763,0.77,117.399,254213,4,1
0bfvHnWWOeU1U5XeKyVLbW,Can't Take My Eyes off You,['Frankie Valli'],78,4Sr5ckiFddtONS3KewaXyb,Solo,1967,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680,4,1
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,['Starship'],82,6FTFKwFEs3hwpnj68VKXg3,No Protection,1987,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333,4,1
00isIFJWVpXIQ8HkGICSQp,Together Forever,['Rick Astley'],71,6N9PS4QXF1D0OWPk0Sxtb4,Whenever You Need Somebody,1987-11-12,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,205533,4,1
5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,['Heart'],69,5CuSWXFhWielWXrXK8Sd8m,Brigade,1990-03-25,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.626,0.746,7,-8.832,1,0.0282,0.16,0.0,0.0618,0.8,102.896,310893,4,1
3DiRdaZtPrVdb4U2RIuRWm,One Way Or Another,['Blondie'],54,25eZFwT2UvVK1kxC3wMoSW,Greatest Hits: Blondie,2006-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.447,0.863,6,-6.303,0,0.0585,0.00365,0.0138,0.0448,0.835,162.311,208467,4,0
2Di0qFNb7ATroCGB3q0Ka7,West End Girls - 2018 Remaster,['Pet Shop Boys'],74,0AwBxVtsvLVwmaVwwe5beS,Please,1986-03-24,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.656,0.914,4,-7.471,0,0.0394,0.000943,0.0628,0.159,0.576,113.259,285907,4,0
77Oww6V7jooOd7aNEMnFJ3,"Take My Breath Away - Love Theme from ""Top Gun""",['Berlin'],72,1qdpfcCMXTZOichy2EUYwg,Top Gun Deluxe Edition,2006-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.482,0.742,6,-8.108,1,0.0269,0.0514,0.0,0.898,0.561,96.133,251733,4,1
4uvjOKsp7mSjrDhWdkLPBY,I Think We're Alone Now,['Tiffany'],72,0ORrRtBqjERyBBZWSsSw9C,Tiffany,1987-01-01,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840,4,1
1MsBRSbt5dqJSw3RxXtvCM,I Want To Break Free - Remastered 2011,['Queen'],73,5Ck5a5KpFGdl6evWX5ENo8,The Works,1984-02-27,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.875,0.407,4,-10.505,1,0.0376,0.0769,0.000785,0.116,0.777,109.088,198773,4,1
07ABETRdek3ACMpRPvQuaT,Always on My Mind,['Pet Shop Boys'],75,0Jt2LzWgtGxy3GZH5i2Kcy,Discography - Complete Singles Collection,1998-03-31,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.533,0.783,7,-10.61,1,0.0366,0.0116,0.0565,0.186,0.726,124.874,234907,4,1
37Q5anxoGWYdRsyeXkkNoI,Heaven Is A Place On Earth,['Belinda Carlisle'],72,3fzHLg5RfRXzQlHlR4F7JG,Greatest Vol.1 - Belinda Carlisle,1987,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.64,0.852,1,-8.119,0,0.0345,0.0243,1.82e-06,0.0497,0.793,122.902,246520,4,0
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,['Foreigner'],84,7BvcQLsLEvk6vl2yuRFzve,Rock Ballads,2014-01-08,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787,4,1
4PTG3Z6ehGkBFwjybzWkR8,Never Gonna Give You Up,['Rick Astley'],82,6N9PS4QXF1D0OWPk0Sxtb4,Whenever You Need Somebody,1987-11-12,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573,4,1
3Dfy8YIxq89i84t108TvMi,Love Bites - Remastered 2017,['Def Leppard'],67,31oeDyCOLhgeZyktfxo0pE,Hysteria (Super Deluxe),1987-08-03,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.59,0.743,0,-7.078,0,0.0347,0.067,0.00093,0.0847,0.412,129.79,346960,4,0
16MQZkAIAAtI4X5NuiEwuq,Armageddon It - Remastered 2017,['Def Leppard'],60,31oeDyCOLhgeZyktfxo0pE,Hysteria (Super Deluxe),1987-08-03,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.65,0.921,9,-6.014,1,0.0359,0.000798,0.0298,0.134,0.648,119.8,322867,4,1
0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,['Bon Jovi'],77,0kBfgEilUFCMIQY5IOjG4t,Slippery When Wet,1986-08-16,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.252,0.802,7,-3.976,1,0.0391,0.13,0.0146,0.309,0.253,150.056,308667,4,1
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,['The Human League'],80,3ls7tE9D2SIvjTmRuEtsQY,Dare!,1981,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920,4,0
2AmEv442DGwSxMGZ9XEvBA,Rock Of Ages,['Def Leppard'],67,3MJoDIkQxY0MTXE8fqzmPu,Pyromania (Deluxe),1983-01-20,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.706,0.785,11,-7.666,0,0.041,0.00802,0.0319,0.195,0.636,105.893,247829,4,0
1hlveB9M6ijHZRbzZ2teyh,We're Not Gonna Take It,['Twisted Sister'],76,0dzqapIToiOhULGvzDKpXm,Stay Hungry,1984-05-10,"Rock Classics (80s, 90s 2000s)",3sTZTkIGgm8wJiSXDvpApF,rock,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,4,1
48YvbZN5ndSIQuVorf48fM,Y dale alegría a mi corazón,['Fito Paez'],58,1qrBKmoNZrXtBnonrHSYsx,Tercer Mundo,1990-06-24,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.618,0.367,2,-11.324,1,0.0468,0.671,0.000291,0.337,0.49,77.857,311947,4,1
0AiIynYNHuxrdY2vpQYsmI,Dame El Fuego De Tu Amor,['Attaque 77'],38,6F9hc2gmduVPhebzeCIVz8,Tributo A Sandro,1999-07-27,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.407,0.839,0,-5.871,1,0.0522,0.0358,0.0,0.152,0.755,151.278,118293,4,1
1rh4kDY9T4fHVDum8Foi5k,Adiós,['Gustavo Cerati'],74,7KHNK7l8peO0t95I1v7BmP,Ahí Vamos,2006-04-04,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.495,0.596,2,-5.45,1,0.024,0.14,0.00316,0.114,0.284,94.119,233747,4,1
6WgUNHiMwJazeG4kWPAH1m,Deja Vu,['Gustavo Cerati'],71,51wepZm3YvZfvFxiu7D5F8,Fuerza Natural,2009-03-12,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.491,0.862,5,-7.573,0,0.0365,8.91e-05,0.00258,0.185,0.271,138.956,204920,4,0
4Ez8iMf0WijQL8UowrVqKQ,Vicio,['Ratones Paranoicos'],49,7sEsTk23CAow4mVed6RlNR,Hecho En Memphis,1993-12-16,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.712,0.899,9,-4.942,1,0.0302,0.35,1.64e-05,0.136,0.923,127.68,209453,4,1
2kB1rqoTaZ3j6ChtIWGurm,Me Gustas Mucho,['Viejas Locas'],67,6jnYqzP7SLpLabodU9Ie0E,Especial,1999-01-01,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.556,0.601,4,-7.511,1,0.0336,0.0742,0.00474,0.205,0.605,111.106,199933,4,1
5LIHbW6EG9IRlIaXfcuFnH,No Tengo Ganas,['Intoxicados'],60,1KYkaepx3oUWJRDR8ypzxH,No Es Solo Rock And Roll,2003-01-01,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.62,0.571,0,-9.004,1,0.0298,0.0762,0.000143,0.198,0.765,122.011,311040,4,1
0ZAJ660VP57lLK4U7NlGOy,Nunca quise,['Intoxicados'],71,4Q2jY2HQPZxGimNjoKFKaC,Otro Día en el Planeta Tierra,2005,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.709,0.787,9,-6.3,1,0.0279,0.0891,0.0,0.149,0.874,118.001,260371,4,1
6q41qt2R9K8BXEzmzImEGO,Fuego,"['Intoxicados', 'Andrés Calamaro']",64,4Q2jY2HQPZxGimNjoKFKaC,Otro Día en el Planeta Tierra,2005,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.648,0.745,2,-7.866,1,0.0262,0.0848,2.84e-05,0.165,0.863,120.061,261547,4,1
2pmHBQiIjVfTyn3p1rRbSB,Esta Saliendo El Sol,['Intoxicados'],67,1KYkaepx3oUWJRDR8ypzxH,No Es Solo Rock And Roll,2003-01-01,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.695,0.68,9,-7.629,1,0.0264,0.0168,0.039,0.33,0.887,122.967,248600,4,1
2zogXcCqvKJwh3o67W3GG3,Arrancacorazones,['Attaque 77'],69,3NsuNDcnIc0jAxpC9svIbz,Antihumano,2003-11-28,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.486,0.764,7,-4.195,1,0.0328,0.0679,0.0244,0.0642,0.387,114.729,259187,4,1
6VPIaZNNJFOY9U17geQz1o,Lunes Por La Madrugada,['Los Abuelos De La Nada'],69,2oo9stWQLNM4eb5JCSoXGC,Himno De Mi Corazon,1994-01-01,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.604,0.594,2,-11.517,1,0.0309,0.0301,0.0,0.11,0.527,138.862,194227,4,1
3OLUgFlf5EP0doCReRo1xR,A Veces Me Emborracho,['Angelito Tu Abuela'],40,6DfkxTnLjJuUfpZT2M9bP9,Espalda Con Espalda,2022-04-22,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.563,0.903,2,-5.76,1,0.0383,6.3e-05,0.00377,0.191,0.579,104.028,235835,4,1
3ydweVPwq9PCEVJ8WwqT6u,Loco (Tu Forma De Ser),['Los Auténticos Decadentes'],73,2pqscM7JlS6XR6fk7Y8tVZ,El Milagro Argentino,1989-06-27,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.742,0.61,9,-7.596,1,0.0853,0.175,0.0,0.0493,0.722,113.281,313000,4,1
5EWepg3Y2OZ5nt6Ui2nT7e,Dejalo Volar,['Discipulos'],33,4GFTB0m8d832c3xHb61MYw,Mundo Dinero,1997,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.442,0.736,2,-3.848,1,0.0312,0.444,0.0,0.354,0.438,121.165,210442,4,1
621PO8ZOWiVaPQmH0F83IJ,El Che y Los Rolling Stones,"['Los Rancheros', 'Martin ""Mono"" Fabio']",51,0fj5Owxx5mJ2of6dTJpmqx,Canción Sin Tiempo,2011-05-01,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.478,0.863,9,-5.182,1,0.0342,0.00106,0.0,0.0949,0.801,135.935,278944,4,1
5RXIOm3I9Pl9qKqMyZmuoy,Mil Horas,['Andrés Calamaro'],64,0KgSoGK8xwgg2ZHwz1jzkY,Rock En Español - Otro Más,2006-01-01,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.703,0.575,7,-8.675,0,0.049,0.075,0.0,0.128,0.829,100.402,167560,4,0
5yFZyasIpyJ43T5Z27uTTM,Dos Millón,"['El General Paz & La Triple Frontera', 'Fanko']",35,2lhFJ1sKvSJkBKh07Iur7B,Dos Millón,2022-04-22,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.639,0.936,11,-3.219,0,0.0699,0.00277,0.0,0.105,0.867,120.065,190250,4,0
6dmeCA9j04SC4D1qoHnbNp,Dulce Camaleón,['Azular'],29,7yDn2mzOOxp7xkHKG8uneL,Andarás,2023-11-03,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.657,0.686,6,-5.905,0,0.0359,0.0118,0.31,0.221,0.754,134.973,208118,4,0
0WkiQ37PKCRu8S3T0rNXKt,Boxeo Space,['PROYECTO AGUILA'],21,1md6vFuJufPV6f9Uli8KP1,Dónde Está Tu Héroe?,2023-12-08,Rock Argentino clásico 🇦🇷,5UH118rAggd5Q0qrCIljQ8,rock,0.462,0.925,4,-4.598,0,0.0522,0.000399,0.00559,0.283,0.394,89.975,231019,4,0
